term_str,n,pos_max,pos_group,df,dfidf
suez,44,NNP,NN,13,63.64475049404314
fragment,44,NN,NN,30,110.67897481607676
entering,44,VBG,VB,41,132.7841478125794
sank,44,VBD,VB,37,125.30924644907203
setting,44,VBG,VB,36,123.34553116927552
fuel,44,NN,NN,30,110.67897481607676
propose,44,VB,VB,37,125.30924644907203
southwest,44,NN,NN,35,121.34173587198053
promised,44,VBD,VB,39,129.12071395400432
flow,44,NN,NN,36,123.34553116927552
stern,44,NN,NN,35,121.34173587198053
honour,44,NN,NN,25,98.80833915924214
overman,44,NN,NN,17,76.6483575531992
holes,44,NNS,NN,35,121.34173587198053
fishing,44,NN,NN,34,119.29671510639841
problem,44,NN,NN,33,117.20925601393657
contain,43,VB,VB,33,117.20925601393657
attained,43,VBN,VB,35,121.34173587198053
mistake,43,NN,NN,39,129.12071395400432
spirits,43,NNS,NN,35,121.34173587198053
tears,43,NNS,NN,35,121.34173587198053
twice,43,RB,RB,39,129.12071395400432
drink,43,VB,VB,32,115.07807219662114
border,43,NN,NN,31,112.90179681848359
pointing,43,VBG,VB,41,132.7841478125794
sum,43,NN,NN,32,115.07807219662114
traveling,43,VBG,VB,30,110.67897481607676
foggs,43,NNP,NN,22,91.00867902515648
lives,43,NN,NN,41,132.7841478125794
imagined,43,VBN,VB,39,129.12071395400432
execution,43,NN,NN,35,121.34173587198053
wishing,43,VBG,VB,38,127.23396522263134
quick,43,JJ,JJ,34,119.29671510639841
hearing,43,VBG,VB,41,132.7841478125794
trunk,43,NN,NN,26,101.28950098808627
circle,43,NN,NN,40,130.97046645028192
prudent,43,JJ,JJ,39,129.12071395400432
arrest,43,NN,NN,28,106.08737535443058
equally,43,RB,RB,41,132.7841478125794
supernatural,43,JJ,JJ,26,101.28950098808627
superior,43,JJ,JJ,39,129.12071395400432
landing,43,NN,NN,29,108.4080540694883
obstacles,43,NNS,NN,37,125.30924644907203
hive,43,NNP,NN,22,91.00867902515648
marriage,43,NN,NN,20,85.48523322514097
galleries,43,NNS,NN,24,96.2694541301581
gesture,43,NN,NN,38,127.23396522263134
interested,43,JJ,JJ,41,132.7841478125794
previous,43,JJ,JJ,37,125.30924644907203
polar,43,JJ,JJ,34,119.29671510639841
agitated,43,VBN,VB,36,123.34553116927552
enable,43,VB,VB,39,129.12071395400432
reservoirs,43,NNS,NN,20,85.48523322514097
forms,43,VBZ,VB,39,129.12071395400432
contented,43,VBD,VB,38,127.23396522263134
disposed,43,VBN,VB,38,127.23396522263134
geological,43,JJ,JJ,32,115.07807219662114
superb,43,NN,NN,38,127.23396522263134
notes,43,NNS,NN,32,115.07807219662114
fairly,43,RB,RB,42,134.5626380013573
constantly,42,RB,RB,37,125.30924644907203
rooms,42,NNS,NN,31,112.90179681848359
instance,42,NN,NN,32,115.07807219662114
calculate,42,VB,VB,33,117.20925601393657
hastened,42,VBD,VB,42,134.5626380013573
dangers,42,NNS,NN,34,119.29671510639841
examining,42,VBG,VB,37,125.30924644907203
repast,42,NN,NN,40,130.97046645028192
towns,42,NNS,NN,33,117.20925601393657
consisted,42,VBD,VB,38,127.23396522263134
tijuco,42,NNP,NN,16,73.53903609831056
province,42,NN,NN,29,108.4080540694883
big,42,JJ,JJ,36,123.34553116927552
q,42,NN,NN,4,26.38475902457764
perpendicular,42,JJ,JJ,31,112.90179681848359
possess,42,VB,VB,37,125.30924644907203
special,42,JJ,JJ,35,121.34173587198053
brown,42,JJ,JJ,33,117.20925601393657
beds,42,NNS,NN,33,117.20925601393657
persons,42,NNS,NN,34,119.29671510639841
building,42,NN,NN,31,112.90179681848359
giant,42,JJ,JJ,31,112.90179681848359
sailing,42,VBG,VB,35,121.34173587198053
barbicans,42,NNP,NN,19,82.61698261131568
awful,42,JJ,JJ,18,79.67276558463776
circular,42,JJ,JJ,32,115.07807219662114
worst,42,JJS,JJ,32,115.07807219662114
wonder,42,NN,NN,35,121.34173587198053
attempted,42,VBN,VB,38,127.23396522263134
previously,42,RB,RB,36,123.34553116927552
distinguish,42,VB,VB,34,119.29671510639841
preserved,42,VBN,VB,39,129.12071395400432
layers,42,NNS,NN,32,115.07807219662114
constant,42,JJ,JJ,36,123.34553116927552
pursuit,42,NN,NN,29,108.4080540694883
lastly,42,NN,NN,36,123.34553116927552
hurried,42,VBD,VB,39,129.12071395400432
vigorous,42,JJ,JJ,38,127.23396522263134
fog,42,NN,NN,23,93.67043940201013
resistance,42,NN,NN,38,127.23396522263134
breathe,42,VB,VB,33,117.20925601393657
mast,42,NN,NN,26,101.28950098808627
admitted,42,VBN,VB,37,125.30924644907203
ease,42,NN,NN,37,125.30924644907203
pronounced,42,VBD,VB,38,127.23396522263134
deeply,42,RB,RB,38,127.23396522263134
fatal,41,JJ,JJ,38,127.23396522263134
experienced,41,VBN,VB,36,123.34553116927552
manufacture,41,NN,NN,27,103.71516085748543
promise,41,NN,NN,28,106.08737535443058
gathered,41,VBN,VB,39,129.12071395400432
contact,41,NN,NN,38,127.23396522263134
thank,41,NN,NN,31,112.90179681848359
steamers,41,NNS,NN,29,108.4080540694883
pipe,41,NN,NN,24,96.2694541301581
increasing,41,VBG,VB,33,117.20925601393657
preceded,41,VBN,VB,37,125.30924644907203
supposing,41,VBG,VB,35,121.34173587198053
flew,41,VBD,VB,36,123.34553116927552
establish,41,VB,VB,35,121.34173587198053
loch,41,NNP,NN,10,52.74261661257049
stick,41,NN,NN,26,101.28950098808627
desperate,41,JJ,JJ,35,121.34173587198053
laws,41,NNS,NN,32,115.07807219662114
memory,41,NN,NN,35,121.34173587198053
drop,41,NN,NN,36,123.34553116927552
everywhere,41,RB,RB,36,123.34553116927552
kinds,41,NNS,NN,33,117.20925601393657
asleep,41,JJ,JJ,34,119.29671510639841
hoisted,41,VBN,VB,30,110.67897481607676
axis,41,NN,NN,21,88.28131900067865
abandon,41,VB,VB,36,123.34553116927552
fed,41,VBN,VB,30,110.67897481607676
thickness,41,NN,NN,28,106.08737535443058
dream,41,NN,NN,33,117.20925601393657
sheltered,41,VBN,VB,34,119.29671510639841
tour,41,NN,NN,29,108.4080540694883
compared,41,VBN,VB,39,129.12071395400432
fingers,41,NNS,NN,37,125.30924644907203
glorious,41,JJ,JJ,36,123.34553116927552
strata,41,NN,NN,29,108.4080540694883
noble,41,JJ,JJ,37,125.30924644907203
african,41,NNP,NN,32,115.07807219662114
slope,41,NN,NN,27,103.71516085748543
rage,41,NN,NN,37,125.30924644907203
duncan,41,NN,NN,5,31.371308306285243
decision,41,NN,NN,34,119.29671510639841
gently,41,RB,RB,36,123.34553116927552
peaks,40,NNS,NN,21,88.28131900067865
atmospheric,40,JJ,JJ,33,117.20925601393657
jumped,40,VBD,VB,36,123.34553116927552
ha,40,NN,NN,17,76.6483575531992
agitation,40,NN,NN,33,117.20925601393657
happiness,40,NN,NN,30,110.67897481607676
adventurer,40,NN,NN,21,88.28131900067865
continually,40,RB,RB,37,125.30924644907203
supper,40,NN,NN,33,117.20925601393657
content,40,JJ,JJ,36,123.34553116927552
precaution,40,NN,NN,35,121.34173587198053
yield,40,VB,VB,39,129.12071395400432
engine,40,NN,NN,27,103.71516085748543
fifth,40,NN,NN,37,125.30924644907203
raising,40,VBG,VB,37,125.30924644907203
express,40,NN,NN,36,123.34553116927552
support,40,VB,VB,35,121.34173587198053
active,40,JJ,JJ,34,119.29671510639841
ours,40,NN,NN,35,121.34173587198053
permit,40,VB,VB,37,125.30924644907203
barometer,40,NN,NN,28,106.08737535443058
vapors,40,NNS,NN,25,98.80833915924214
library,40,NN,NN,25,98.80833915924214
john,40,NNP,NN,21,88.28131900067865
smiling,40,NN,NN,37,125.30924644907203
coolness,40,NN,NN,37,125.30924644907203
plenty,40,NN,NN,34,119.29671510639841
l,40,NN,NN,12,60.13472706507905
yokohama,40,NNP,NN,9,48.83638279231888
hardwigg,40,NNP,NN,19,82.61698261131568
vertical,40,JJ,JJ,30,110.67897481607676
class,40,NN,NN,31,112.90179681848359
fit,40,NN,NN,36,123.34553116927552
lit,40,VBD,VB,30,110.67897481607676
figure,40,NN,NN,35,121.34173587198053
saknussemm,40,NNP,NN,18,79.67276558463776
women,40,NNS,NN,31,112.90179681848359
victim,40,NN,NN,27,103.71516085748543
shadows,40,NNS,NN,27,103.71516085748543
bread,40,NN,NN,25,98.80833915924214
cool,40,NN,NN,35,121.34173587198053
eggs,39,NNS,NN,11,56.50433951257824
transformed,39,VBN,VB,35,121.34173587198053
uneasiness,39,NN,NN,35,121.34173587198053
summer,39,NN,NN,31,112.90179681848359
replaced,39,VBN,VB,33,117.20925601393657
violently,39,RB,RB,34,119.29671510639841
grotto,39,NN,NN,24,96.2694541301581
solitude,39,NN,NN,30,110.67897481607676
books,39,NNS,NN,23,93.67043940201013
thirst,39,NN,NN,27,103.71516085748543
rid,39,JJ,JJ,33,117.20925601393657
lifted,39,VBD,VB,34,119.29671510639841
retired,39,VBD,VB,36,123.34553116927552
somewhere,39,RB,RB,31,112.90179681848359
dropped,39,VBD,VB,36,123.34553116927552
pleased,39,JJ,JJ,38,127.23396522263134
gives,39,VBZ,VB,30,110.67897481607676
ardans,39,NNP,NN,21,88.28131900067865
ere,39,RB,RB,31,112.90179681848359
americans,39,NNPS,NN,34,119.29671510639841
rare,39,JJ,JJ,37,125.30924644907203
miss,39,VB,VB,29,108.4080540694883
impatience,39,NN,NN,33,117.20925601393657
obscurity,39,NN,NN,34,119.29671510639841
preparing,39,VBG,VB,36,123.34553116927552
calcutta,39,NNP,NN,15,70.33948740803838
sharks,39,NN,NN,15,70.33948740803838
winds,39,NNS,NN,35,121.34173587198053
dreadful,39,JJ,JJ,26,101.28950098808627
promontory,39,NN,NN,24,96.2694541301581
everybody,39,NN,NN,34,119.29671510639841
awoke,39,VBD,VB,38,127.23396522263134
aside,39,RB,RB,34,119.29671510639841
follows,39,NN,NN,33,117.20925601393657
reading,39,VBG,VB,30,110.67897481607676
sad,39,JJ,JJ,37,125.30924644907203
battle,39,NN,NN,30,110.67897481607676
silver,39,NN,NN,28,106.08737535443058
horse,39,NN,NN,27,103.71516085748543
severe,39,JJ,JJ,31,112.90179681848359
wounds,39,NN,NN,21,88.28131900067865
necessarily,39,RB,RB,36,123.34553116927552
sinking,39,VBG,VB,31,112.90179681848359
sake,39,NN,NN,34,119.29671510639841
agree,39,VB,VB,36,123.34553116927552
padre,39,NNP,NN,13,63.64475049404314
claw,39,NNP,NN,21,88.28131900067865
bag,39,NN,NN,25,98.80833915924214
acquainted,39,VBN,VB,38,127.23396522263134
dawn,39,NN,NN,32,115.07807219662114
usually,39,RB,RB,37,125.30924644907203
painful,38,JJ,JJ,35,121.34173587198053
concluded,38,VBD,VB,37,125.30924644907203
serve,38,VB,VB,33,117.20925601393657
curve,38,NN,NN,21,88.28131900067865
shade,38,NN,NN,29,108.4080540694883
ferocious,38,JJ,JJ,28,106.08737535443058
para,38,NNP,NN,21,88.28131900067865
awaited,38,VBD,VB,37,125.30924644907203
hollow,38,NN,NN,34,119.29671510639841
seizing,38,VBG,VB,32,115.07807219662114
disappear,38,VB,VB,32,115.07807219662114
ruins,38,NNS,NN,24,96.2694541301581
diamond,38,NN,NN,20,85.48523322514097
reality,38,NN,NN,34,119.29671510639841
palm,38,NN,NN,29,108.4080540694883
laughed,38,VBD,VB,30,110.67897481607676
operations,38,NNS,NN,32,115.07807219662114
kill,38,VB,VB,28,106.08737535443058
dress,38,NN,NN,21,88.28131900067865
bows,38,NN,NN,28,106.08737535443058
rough,38,JJ,JJ,36,123.34553116927552
finish,38,VB,VB,35,121.34173587198053
liked,38,VBD,VB,33,117.20925601393657
strike,38,VB,VB,26,101.28950098808627
physical,38,JJ,JJ,34,119.29671510639841
officer,38,NN,NN,25,98.80833915924214
reasons,38,NNS,NN,31,112.90179681848359
northwest,38,NN,NN,33,117.20925601393657
extinguished,38,VBN,VB,34,119.29671510639841
wonders,38,NNS,NN,31,112.90179681848359
pity,38,NN,NN,33,117.20925601393657
join,38,VB,VB,35,121.34173587198053
borders,38,NNS,NN,34,119.29671510639841
arguments,38,NNS,NN,23,93.67043940201013
devoured,38,VBD,VB,34,119.29671510639841
comparatively,38,RB,RB,34,119.29671510639841
montmartre,38,NNP,NN,18,79.67276558463776
steep,38,JJ,JJ,30,110.67897481607676
solitary,38,JJ,JJ,36,123.34553116927552
plans,38,NNS,NN,31,112.90179681848359
blew,38,VBD,VB,31,112.90179681848359
streaks,38,NNS,NN,18,79.67276558463776
extinct,38,JJ,JJ,29,108.4080540694883
resting,38,VBG,VB,33,117.20925601393657
lbs,38,NN,NN,12,60.13472706507905
renewed,38,VBN,VB,32,115.07807219662114
density,38,NN,NN,26,101.28950098808627
isnt,38,NN,NN,33,117.20925601393657
resist,38,VB,VB,35,121.34173587198053
instantly,38,RB,RB,28,106.08737535443058
araujo,38,NNP,NN,14,67.04368767721529
valuable,37,JJ,JJ,32,115.07807219662114
explore,37,VB,VB,32,115.07807219662114
remaining,37,VBG,VB,35,121.34173587198053
sources,37,NNS,NN,23,93.67043940201013
faith,37,NN,NN,33,117.20925601393657
royal,37,NNP,NN,20,85.48523322514097
couple,37,NN,NN,30,110.67897481607676
throwing,37,VBG,VB,31,112.90179681848359
climbed,37,VBD,VB,29,108.4080540694883
yours,37,NN,NN,32,115.07807219662114
summits,37,NNS,NN,29,108.4080540694883
alarm,37,NN,NN,34,119.29671510639841
flowed,37,VBD,VB,28,106.08737535443058
blows,37,NNS,NN,31,112.90179681848359
undertake,37,VB,VB,35,121.34173587198053
boiling,37,VBG,VB,21,88.28131900067865
consciousness,37,NN,NN,34,119.29671510639841
figures,37,NNS,NN,34,119.29671510639841
poultry,37,NN,NN,22,91.00867902515648
performed,37,VBD,VB,34,119.29671510639841
varied,37,JJ,JJ,35,121.34173587198053
feelings,37,NNS,NN,33,117.20925601393657
fragments,37,NNS,NN,31,112.90179681848359
district,37,NN,NN,22,91.00867902515648
dried,37,VBN,VB,29,108.4080540694883
sphere,37,NN,NN,24,96.2694541301581
relieved,37,VBN,VB,31,112.90179681848359
picturesque,37,NN,NN,36,123.34553116927552
neck,37,NN,NN,32,115.07807219662114
owing,37,VBG,VB,36,123.34553116927552
loved,37,VBD,VB,33,117.20925601393657
mineral,37,NN,NN,28,106.08737535443058
frontier,37,NN,NN,18,79.67276558463776
born,37,VBN,VB,31,112.90179681848359
faint,37,NN,NN,33,117.20925601393657
territory,37,NN,NN,31,112.90179681848359
inch,37,NN,NN,27,103.71516085748543
bushes,37,NNS,NN,30,110.67897481607676
skin,37,NN,NN,32,115.07807219662114
navigation,37,NN,NN,32,115.07807219662114
wretched,37,JJ,JJ,30,110.67897481607676
exceedingly,37,RB,RB,28,106.08737535443058
cambridge,37,NNP,NN,16,73.53903609831056
suitable,37,JJ,JJ,35,121.34173587198053
vigorously,36,RB,RB,32,115.07807219662114
projectiles,36,NNP,NN,19,82.61698261131568
horizontal,36,JJ,JJ,28,106.08737535443058
reckoned,36,VBD,VB,33,117.20925601393657
lowered,36,VBN,VB,30,110.67897481607676
clay,36,NN,NN,25,98.80833915924214
manage,36,VB,VB,34,119.29671510639841
weighed,36,VBD,VB,31,112.90179681848359
discharge,36,NN,NN,27,103.71516085748543
cable,36,NN,NN,20,85.48523322514097
kingdom,36,NN,NN,28,106.08737535443058
network,36,NN,NN,28,106.08737535443058
build,36,VB,VB,25,98.80833915924214
innocent,36,JJ,JJ,19,82.61698261131568
1st,36,CD,CD,28,106.08737535443058
confess,36,VB,VB,29,108.4080540694883
tartan,36,NN,NN,18,79.67276558463776
clearing,36,NN,NN,29,108.4080540694883
thin,36,JJ,JJ,31,112.90179681848359
profit,36,NN,NN,31,112.90179681848359
office,36,NN,NN,29,108.4080540694883
nearest,36,JJS,JJ,32,115.07807219662114
assured,36,VBD,VB,35,121.34173587198053
angry,36,JJ,JJ,32,115.07807219662114
wishes,36,NN,NN,32,115.07807219662114
uniform,36,JJ,JJ,33,117.20925601393657
frequent,36,JJ,JJ,35,121.34173587198053
z,36,NN,NN,6,36.067363532539524
casting,36,VBG,VB,22,91.00867902515648
nina,36,NNP,NN,18,79.67276558463776
sixteen,36,JJ,JJ,29,108.4080540694883
addressed,36,VBD,VB,34,119.29671510639841
conducted,36,VBN,VB,30,110.67897481607676
lightning,36,NN,NN,27,103.71516085748543
accumulated,36,VBN,VB,35,121.34173587198053
striking,36,VBG,VB,31,112.90179681848359
protected,36,VBN,VB,31,112.90179681848359
fertile,36,JJ,JJ,33,117.20925601393657
meantime,36,NN,NN,30,110.67897481607676
stores,36,NNS,NN,34,119.29671510639841
example,36,NN,NN,31,112.90179681848359
total,36,JJ,JJ,32,115.07807219662114
poles,36,NNS,NN,28,106.08737535443058
hunting,36,VBG,VB,34,119.29671510639841
perceive,36,VB,VB,32,115.07807219662114
tropical,36,JJ,JJ,32,115.07807219662114
infinite,36,JJ,JJ,33,117.20925601393657
celebrated,36,JJ,JJ,31,112.90179681848359
bowels,36,NNS,NN,26,101.28950098808627
consequences,36,NNS,NN,31,112.90179681848359
reform,36,NNP,NN,13,63.64475049404314
outline,36,NN,NN,29,108.4080540694883
lungs,36,NNS,NN,29,108.4080540694883
shone,36,NN,NN,32,115.07807219662114
liverpool,36,NNP,NN,16,73.53903609831056
impatient,36,NN,NN,34,119.29671510639841
endeavored,35,VBD,VB,33,117.20925601393657
slopes,35,NNS,NN,28,106.08737535443058
chase,35,NN,NN,27,103.71516085748543
glycerine,35,NN,NN,15,70.33948740803838
naked,35,JJ,JJ,31,112.90179681848359
forces,35,NNS,NN,28,106.08737535443058
burned,35,VBN,VB,28,106.08737535443058
recent,35,JJ,JJ,31,112.90179681848359
eighteen,35,JJ,JJ,33,117.20925601393657
raise,35,VB,VB,33,117.20925601393657
false,35,JJ,JJ,29,108.4080540694883
assumed,35,VBD,VB,31,112.90179681848359
agreeable,35,JJ,JJ,33,117.20925601393657
lakes,35,NN,NN,27,103.71516085748543
clothed,35,VBN,VB,31,112.90179681848359
traced,35,VBN,VB,33,117.20925601393657
listening,35,VBG,VB,35,121.34173587198053
roared,35,VBD,VB,29,108.4080540694883
connected,35,VBN,VB,34,119.29671510639841
limbs,35,NNS,NN,32,115.07807219662114
worn,35,VBN,VB,30,110.67897481607676
fair,35,JJ,JJ,32,115.07807219662114
groups,35,NNS,NN,32,115.07807219662114
wrote,35,VBD,VB,29,108.4080540694883
cook,35,NN,NN,24,96.2694541301581
nemos,35,NNP,NN,20,85.48523322514097
desired,35,VBD,VB,34,119.29671510639841
hat,35,NN,NN,30,110.67897481607676
professors,35,NN,NN,21,88.28131900067865
determine,35,VB,VB,31,112.90179681848359
proposal,35,NN,NN,29,108.4080540694883
troubled,35,VBD,VB,31,112.90179681848359
monsters,35,NNS,NN,16,73.53903609831056
projected,35,VBN,VB,30,110.67897481607676
learn,35,VB,VB,28,106.08737535443058
employ,35,VB,VB,32,115.07807219662114
arrangement,35,NN,NN,29,108.4080540694883
weak,35,JJ,JJ,27,103.71516085748543
inquired,35,VBN,VB,31,112.90179681848359
fever,35,NN,NN,15,70.33948740803838
conviction,35,NN,NN,32,115.07807219662114
breadth,35,NN,NN,29,108.4080540694883
knife,35,NN,NN,25,98.80833915924214
published,35,VBN,VB,23,93.67043940201013
strongly,35,RB,RB,32,115.07807219662114
roar,35,NN,NN,28,106.08737535443058
incessantly,35,RB,RB,32,115.07807219662114
rush,35,VB,VB,32,115.07807219662114
glad,35,JJ,JJ,34,119.29671510639841
spots,35,NNS,NN,27,103.71516085748543
arrows,35,NN,NN,22,91.00867902515648
stony,35,NN,NN,26,101.28950098808627
hills,35,NNS,NN,25,98.80833915924214
proud,35,JJ,JJ,35,121.34173587198053
humor,34,NN,NN,30,110.67897481607676
irresistible,34,JJ,JJ,32,115.07807219662114
surprising,34,JJ,JJ,33,117.20925601393657
stopping,34,VBG,VB,32,115.07807219662114
yesterday,34,NN,NN,31,112.90179681848359
trust,34,VB,VB,32,115.07807219662114
12,34,CD,CD,26,101.28950098808627
pirogue,34,NN,NN,10,52.74261661257049
sunk,34,VBN,VB,30,110.67897481607676
altered,34,VBD,VB,28,106.08737535443058
japanese,34,JJ,JJ,11,56.50433951257824
tributaries,34,NNS,NN,23,93.67043940201013
chronometer,34,NN,NN,19,82.61698261131568
locomotive,34,NN,NN,17,76.6483575531992
unfortunately,34,RB,RB,30,110.67897481607676
advice,34,NN,NN,31,112.90179681848359
westward,34,NN,NN,29,108.4080540694883
survey,34,NN,NN,29,108.4080540694883
plant,34,NN,NN,21,88.28131900067865
hanging,34,VBG,VB,29,108.4080540694883
flowers,34,NNS,NN,24,96.2694541301581
maintained,34,VBD,VB,28,106.08737535443058
familiar,34,JJ,JJ,33,117.20925601393657
main,34,JJ,JJ,29,108.4080540694883
relief,34,NN,NN,32,115.07807219662114
activity,34,NN,NN,30,110.67897481607676
retained,34,VBD,VB,31,112.90179681848359
developed,34,VBN,VB,31,112.90179681848359
straits,34,NNP,NN,21,88.28131900067865
masts,34,NNS,NN,25,98.80833915924214
favor,34,NN,NN,28,106.08737535443058
palisade,34,NN,NN,10,52.74261661257049
winding,34,VBG,VB,30,110.67897481607676
possibility,34,NN,NN,31,112.90179681848359
pick,34,NN,NN,27,103.71516085748543
providence,34,NNP,NN,29,108.4080540694883
researches,34,NNS,NN,28,106.08737535443058
metallic,34,JJ,JJ,29,108.4080540694883
personal,34,JJ,JJ,32,115.07807219662114
needle,34,NN,NN,23,93.67043940201013
dull,34,JJ,JJ,26,101.28950098808627
urged,34,VBD,VB,29,108.4080540694883
bounded,34,VBD,VB,28,106.08737535443058
confined,34,VBN,VB,31,112.90179681848359
properly,34,RB,RB,30,110.67897481607676
studies,34,NNS,NN,29,108.4080540694883
samuel,34,NNP,NN,22,91.00867902515648
fantastic,34,JJ,JJ,30,110.67897481607676
chances,34,NNS,NN,27,103.71516085748543
intervals,34,NNS,NN,32,115.07807219662114
vein,34,NN,NN,15,70.33948740803838
whales,33,NNS,NN,18,79.67276558463776
play,33,VB,VB,27,103.71516085748543
regularly,33,RB,RB,31,112.90179681848359
observing,33,VBG,VB,30,110.67897481607676
modern,33,JJ,JJ,29,108.4080540694883
medium,33,NN,NN,31,112.90179681848359
aloud,33,NN,NN,30,110.67897481607676
beams,33,NN,NN,24,96.2694541301581
risen,33,VBN,VB,31,112.90179681848359
reserve,33,NN,NN,30,110.67897481607676
eaten,33,VBN,VB,30,110.67897481607676
pencrofts,33,NNP,NN,25,98.80833915924214
gazing,33,VBG,VB,26,101.28950098808627
passes,33,VBZ,VB,31,112.90179681848359
cipher,33,NN,NN,6,36.067363532539524
herberts,33,NNP,NN,14,67.04368767721529
sacrifice,33,NN,NN,22,91.00867902515648
prepare,33,VB,VB,26,101.28950098808627
domain,33,NN,NN,27,103.71516085748543
labors,33,NNS,NN,25,98.80833915924214
asking,33,VBG,VB,32,115.07807219662114
satisfactory,33,JJ,JJ,31,112.90179681848359
icelandic,33,NNP,NN,16,73.53903609831056
style,33,NN,NN,27,103.71516085748543
refuse,33,VB,VB,22,91.00867902515648
prevented,33,VBD,VB,29,108.4080540694883
cases,33,NNS,NN,22,91.00867902515648
probability,33,NN,NN,29,108.4080540694883
gratitude,33,NN,NN,28,106.08737535443058
18th,33,CD,CD,25,98.80833915924214
recognize,33,VB,VB,28,106.08737535443058
